"동별(1)","동별(2)",동별(3),구분별(1),구분별(2),구분별(3),2010
"서울시","송파구",잠실4동,총가구,일반가구,보통가구,8553
"서울시","송파구",잠실4동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","송파구",잠실4동,총가구,집단가구,집단시설가구,-
"서울시","송파구",잠실4동,총가구,외국인가구,소계,25
"서울시","송파구",잠실6동,총가구,소계,소계,5059
"서울시","송파구",잠실6동,총가구,일반가구,소계,5043
"서울시","송파구",잠실6동,총가구,일반가구,1인가구,426
"서울시","송파구",잠실6동,총가구,일반가구,비친족(혈연)가구,26
"서울시","송파구",잠실6동,총가구,일반가구,보통가구,4591
"서울시","송파구",잠실6동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","송파구",잠실6동,총가구,집단가구,집단시설가구,-
"서울시","송파구",잠실6동,총가구,외국인가구,소계,16
"서울시","송파구",잠실7동,총가구,소계,소계,3144
"서울시","송파구",잠실7동,총가구,일반가구,소계,3135
"서울시","송파구",잠실7동,총가구,일반가구,1인가구,233
"서울시","송파구",잠실7동,총가구,일반가구,비친족(혈연)가구,10
"서울시","송파구",잠실7동,총가구,일반가구,보통가구,2892
"서울시","송파구",잠실7동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","송파구",잠실7동,총가구,집단가구,집단시설가구,-
"서울시","송파구",잠실7동,총가구,외국인가구,소계,9
"서울시","송파구",잠실2동,총가구,소계,소계,11148
"서울시","송파구",잠실2동,총가구,일반가구,소계,11104
"서울시","송파구",잠실2동,총가구,일반가구,1인가구,1403
"서울시","송파구",잠실2동,총가구,일반가구,비친족(혈연)가구,65
"서울시","송파구",잠실2동,총가구,일반가구,보통가구,9636
"서울시","송파구",잠실2동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","송파구",잠실2동,총가구,집단가구,집단시설가구,1
"서울시","송파구",잠실2동,총가구,외국인가구,소계,43
"서울시","송파구",잠실3동,총가구,소계,소계,11313
"서울시","송파구",잠실3동,총가구,일반가구,소계,11254
"서울시","송파구",잠실3동,총가구,일반가구,1인가구,1039
"서울시","송파구",잠실3동,총가구,일반가구,비친족(혈연)가구,52
"서울시","송파구",잠실3동,총가구,일반가구,보통가구,10163
"서울시","송파구",잠실3동,총가구,집단가구,비혈연 6인이상 가구,2
"서울시","송파구",잠실3동,총가구,집단가구,집단시설가구,-
"서울시","송파구",잠실3동,총가구,외국인가구,소계,57
"서울시","강동구",소계,총가구,소계,소계,161158
"서울시","강동구",소계,총가구,일반가구,소계,159630
"서울시","강동구",소계,총가구,일반가구,1인가구,31719
"서울시","강동구",소계,총가구,일반가구,비친족(혈연)가구,1341
"서울시","강동구",소계,총가구,일반가구,보통가구,126570
"서울시","강동구",소계,총가구,집단가구,비혈연 6인이상 가구,22
"서울시","강동구",소계,총가구,집단가구,집단시설가구,108
"서울시","강동구",소계,총가구,외국인가구,소계,1398
"서울시","강동구",강일동,총가구,소계,소계,6395
"서울시","강동구",강일동,총가구,일반가구,소계,6387
"서울시","강동구",강일동,총가구,일반가구,1인가구,609
"서울시","강동구",강일동,총가구,일반가구,비친족(혈연)가구,35
"서울시","강동구",강일동,총가구,일반가구,보통가구,5743
"서울시","강동구",강일동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","강동구",강일동,총가구,집단가구,집단시설가구,-
"서울시","강동구",강일동,총가구,외국인가구,소계,8
"서울시","강동구",상일동,총가구,소계,소계,8623
"서울시","강동구",상일동,총가구,일반가구,소계,8592
"서울시","강동구",상일동,총가구,일반가구,1인가구,1048
"서울시","강동구",상일동,총가구,일반가구,비친족(혈연)가구,51
"서울시","강동구",상일동,총가구,일반가구,보통가구,7493
"서울시","강동구",상일동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","강동구",상일동,총가구,집단가구,집단시설가구,2
"서울시","강동구",상일동,총가구,외국인가구,소계,29
"서울시","강동구",명일1동,총가구,소계,소계,8584
"서울시","강동구",명일1동,총가구,일반가구,소계,8553
"서울시","강동구",명일1동,총가구,일반가구,1인가구,1062
"서울시","강동구",명일1동,총가구,일반가구,비친족(혈연)가구,30
"서울시","강동구",명일1동,총가구,일반가구,보통가구,7461
"서울시","강동구",명일1동,총가구,집단가구,비혈연 6인이상 가구,2
"서울시","강동구",명일1동,총가구,집단가구,집단시설가구,12
"서울시","강동구",명일1동,총가구,외국인가구,소계,17
"서울시","강동구",명일2동,총가구,소계,소계,5263
"서울시","강동구",명일2동,총가구,일반가구,소계,5248
"서울시","강동구",명일2동,총가구,일반가구,1인가구,403
"서울시","강동구",명일2동,총가구,일반가구,비친족(혈연)가구,15
"서울시","강동구",명일2동,총가구,일반가구,보통가구,4830
"서울시","강동구",명일2동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","강동구",명일2동,총가구,집단가구,집단시설가구,1
"서울시","강동구",명일2동,총가구,외국인가구,소계,14
"서울시","강동구",고덕1동,총가구,소계,소계,7360
"서울시","강동구",고덕1동,총가구,일반가구,소계,7341
"서울시","강동구",고덕1동,총가구,일반가구,1인가구,1177
"서울시","강동구",고덕1동,총가구,일반가구,비친족(혈연)가구,38
"서울시","강동구",고덕1동,총가구,일반가구,보통가구,6126
"서울시","강동구",고덕1동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","강동구",고덕1동,총가구,집단가구,집단시설가구,1
"서울시","강동구",고덕1동,총가구,외국인가구,소계,18
"서울시","강동구",고덕2동,총가구,소계,소계,6292
"서울시","강동구",고덕2동,총가구,일반가구,소계,6260
"서울시","강동구",고덕2동,총가구,일반가구,1인가구,1355
"서울시","강동구",고덕2동,총가구,일반가구,비친족(혈연)가구,49
"서울시","강동구",고덕2동,총가구,일반가구,보통가구,4856
"서울시","강동구",고덕2동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","강동구",고덕2동,총가구,집단가구,집단시설가구,2
"서울시","강동구",고덕2동,총가구,외국인가구,소계,30
"서울시","강동구",암사2동,총가구,소계,소계,5246
"서울시","강동구",암사2동,총가구,일반가구,소계,5219
"서울시","강동구",암사2동,총가구,일반가구,1인가구,791
"서울시","강동구",암사2동,총가구,일반가구,비친족(혈연)가구,29
"서울시","강동구",암사2동,총가구,일반가구,보통가구,4399
"서울시","강동구",암사2동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","강동구",암사2동,총가구,집단가구,집단시설가구,3
"서울시","강동구",암사2동,총가구,외국인가구,소계,24
"서울시","강동구",암사3동,총가구,소계,소계,5551
"서울시","강동구",암사3동,총가구,일반가구,소계,5538
"서울시","강동구",암사3동,총가구,일반가구,1인가구,455
"서울시","강동구",암사3동,총가구,일반가구,비친족(혈연)가구,19
"서울시","강동구",암사3동,총가구,일반가구,보통가구,5064
"서울시","강동구",암사3동,총가구,집단가구,비혈연 6인이상 가구,2
"서울시","강동구",암사3동,총가구,집단가구,집단시설가구,1
"서울시","강동구",암사3동,총가구,외국인가구,소계,10
"서울시","강동구",천호1동,총가구,소계,소계,10933
"서울시","강동구",천호1동,총가구,일반가구,소계,10844
"서울시","강동구",천호1동,총가구,일반가구,1인가구,2540
"서울시","강동구",천호1동,총가구,일반가구,비친족(혈연)가구,112
"서울시","강동구",천호1동,총가구,일반가구,보통가구,8192
"서울시","강동구",천호1동,총가구,집단가구,비혈연 6인이상 가구,2
"서울시","강동구",천호1동,총가구,집단가구,집단시설가구,11
"서울시","강동구",천호1동,총가구,외국인가구,소계,76
"서울시","강동구",천호3동,총가구,소계,소계,10835
"서울시","강동구",천호3동,총가구,일반가구,소계,10614
"서울시","강동구",천호3동,총가구,일반가구,1인가구,3748
"서울시","강동구",천호3동,총가구,일반가구,비친족(혈연)가구,126
"서울시","강동구",천호3동,총가구,일반가구,보통가구,6740
"서울시","강동구",천호3동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","강동구",천호3동,총가구,집단가구,집단시설가구,6
"서울시","강동구",천호3동,총가구,외국인가구,소계,215
"서울시","강동구",성내1동,총가구,소계,소계,6576
"서울시","강동구",성내1동,총가구,일반가구,소계,6550
"서울시","강동구",성내1동,총가구,일반가구,1인가구,959
"서울시","강동구",성내1동,총가구,일반가구,비친족(혈연)가구,48
"서울시","강동구",성내1동,총가구,일반가구,보통가구,5543
"서울시","강동구",성내1동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","강동구",성내1동,총가구,집단가구,집단시설가구,6
"서울시","강동구",성내1동,총가구,외국인가구,소계,20
"서울시","강동구",성내2동,총가구,소계,소계,10690
"서울시","강동구",성내2동,총가구,일반가구,소계,10417
"서울시","강동구",성내2동,총가구,일반가구,1인가구,3238
"서울시","강동구",성내2동,총가구,일반가구,비친족(혈연)가구,133
"서울시","강동구",성내2동,총가구,일반가구,보통가구,7046
"서울시","강동구",성내2동,총가구,집단가구,비혈연 6인이상 가구,-
"서울시","강동구",성내2동,총가구,집단가구,집단시설가구,6
"서울시","강동구",성내2동,총가구,외국인가구,소계,267
"서울시","강동구",성내3동,총가구,소계,소계,8551
"서울시","강동구",성내3동,총가구,일반가구,소계,8419
"서울시","강동구",성내3동,총가구,일반가구,1인가구,1708
"서울시","강동구",성내3동,총가구,일반가구,비친족(혈연)가구,90
"서울시","강동구",성내3동,총가구,일반가구,보통가구,6621
"서울시","강동구",성내3동,총가구,집단가구,비혈연 6인이상 가구,6
"서울시","강동구",성내3동,총가구,집단가구,집단시설가구,10
"서울시","강동구",성내3동,총가구,외국인가구,소계,116
"서울시","강동구",둔촌1동,총가구,소계,소계,5871
"서울시","강동구",둔촌1동,총가구,일반가구,소계,5870
"서울시","강동구",둔촌1동,총가구,일반가구,1인가구,475
"서울시","강동구",둔촌1동,총가구,일반가구,비친족(혈연)가구,13
"서울시","강동구",둔촌1동,총가구,일반가구,보통가구,5382
